station_id,MeasurementDateGMT,PM2.5,PM10 (ug/m3),NO2 (ug/m3),delta_t,latitude,longitude,temperature,pressure,humidity,wind_direction,wind_speed
GR4,2017-05-01 13:00:00,6.4,8.9,9.0,13.0,51.45258,0.070766,12.33154660523432,998.2474492557988,74.26692245653605,119.23101988314832,12.600036213342433
GR4,2017-05-01 14:00:00,8.2,8.4,8.5,14.0,51.45258,0.070766,12.883538931878295,999.1005120398106,71.19984295354912,142.12283172417932,11.310041031033052
GR4,2017-05-01 15:00:00,8.1,16.4,8.3,15.0,51.45258,0.070766,13.430680870375635,999.956457861578,68.13988041280639,166.54620794384817,12.091847978683033
GR4,2017-05-01 16:00:00,7.7,6.9,6.4,16.0,51.45258,0.070766,12.525847720376897,1000.8448154892436,72.81805792760707,164.09283988512666,15.03781837193506
GR4,2017-05-01 17:00:00,2.3,10.1,4.8,17.0,51.45258,0.070766,11.623050667616896,1001.7362178846764,77.49820279279858,162.4208517195755,18.00600460868151
GR4,2017-05-01 18:00:00,3.8,10.8,5.6,18.0,51.45258,0.070766,10.71510400300353,1002.6256529297182,82.17349726984345,161.2135924888083,20.991924271330397
GR4,2017-05-01 19:00:00,4.8,9.1,5.7,19.0,51.45258,0.070766,10.261298317874392,1003.9408532721748,80.69429184724596,149.11719623536538,18.470990162952283
GR4,2017-05-01 20:00:00,5.6,8.4,6.9,20.0,51.45258,0.070766,9.804310371282725,1005.2529401000164,79.21016728965391,134.1245289830737,16.994871966425023
GR4,2017-05-01 21:00:00,5.2,9.7,12.5,21.0,51.45258,0.070766,9.347621648397787,1006.568140442473,77.73096186705641,117.63258567669216,16.84666673631222
GR4,2017-05-01 22:00:00,5.6,8.3,15.3,22.0,51.45258,0.070766,8.341017148571256,1007.1518876588938,83.20645324546825,111.37340538298317,15.402738011698398
GR4,2017-05-01 23:00:00,6.7,8.8,13.1,23.0,51.45258,0.070766,7.337457416511439,1007.7318619045436,88.68512688534263,103.92848300617516,14.176816182343735
GR4,2017-05-02 00:00:00,5.5,10.9,10.5,24.0,51.45258,0.070766,6.330852916684906,1008.3147191879495,94.1637317783691,95.26069130588446,13.234897800618649
GR4,2017-05-02 01:00:00,7.4,11.5,,25.0,51.45258,0.070766,6.219491751812785,1008.8727260832088,94.72787374169384,90.1640726873494,12.78006362862054
GR4,2017-05-02 02:00:00,10.2,11.6,16.0,26.0,51.45258,0.070766,6.113049721935203,1009.4335472693758,95.2860191526482,84.71866717978978,12.435999912186334
GR4,2017-05-02 03:00:00,7.6,15.0,15.3,27.0,51.45258,0.070766,6.0016885570630825,1009.9884406500204,95.84727807821716,79.00852048339507,12.218703203686449
GR4,2017-05-02 04:00:00,11.5,13.5,19.6,28.0,51.45258,0.070766,6.508045341882897,1010.51244409765,94.79194798017008,76.55150171028245,11.567815032608893
GR4,2017-05-02 05:00:00,12.3,18.1,32.3,29.0,51.45258,0.070766,7.016599953952374,1011.0372944857965,93.734881008591,73.8099085584142,10.948303502613951
GR4,2017-05-02 06:00:00,14.7,22.9,35.1,30.0,51.45258,0.070766,7.524924089163026,1011.5632652838168,92.67666787278812,70.74053301197777,10.36030610739744
GR4,2017-05-02 07:00:00,19.5,28.7,40.1,31.0,51.45258,0.070766,9.54170833524524,1012.183265283817,84.5360754015425,74.78436113651877,11.026893407234915
GR4,2017-05-02 08:00:00,16.1,27.8,32.3,32.0,51.45258,0.070766,11.55652523093662,1012.7981156719636,76.3885964449115,78.35189246298326,11.739221028233985
GR4,2017-05-02 09:00:00,15.1,21.7,29.2,33.0,51.45258,0.070766,13.573309477018832,1013.4181156719636,68.24292310866042,81.49937203684523,12.49644202987758
GR4,2017-05-02 10:00:00,6.7,16.0,17.8,34.0,51.45258,0.070766,14.230170208054204,1013.5481156719636,65.41590146386983,69.70735395585125,12.429617331331736
GR4,2017-05-02 11:00:00,13.0,15.1,10.6,35.0,51.45258,0.070766,14.884994841850826,1013.6781156719636,62.58775940920547,58.27006134357937,12.879679118171264
GR4,2017-05-02 12:00:00,11.5,19.0,13.3,36.0,51.45258,0.070766,15.544738610641993,1013.8109987097192,59.75565689940942,47.97882707051743,13.804043576347103
GR4,2017-05-02 13:00:00,12.2,16.6,,37.0,51.45258,0.070766,15.081128109820192,1013.8366702840332,63.77834139304198,36.4988066782973,14.356128847995256
GR4,2017-05-02 14:00:00,10.6,16.0,10.8,38.0,51.45258,0.070766,14.617517608998394,1013.8632575457116,67.80322371392418,26.247225024413986,15.42988998443276
GR4,2017-05-02 15:00:00,8.2,14.4,11.7,39.0,51.45258,0.070766,14.15679014593239,1013.8889291200252,71.82590820755674,17.566350239158808,16.933745622068173
GR4,2017-05-02 16:00:00,15.9,13.1,12.7,40.0,51.45258,0.070766,13.421564049125871,1014.0252248961026,76.48341197638197,22.367531067612514,16.18430181692177
GR4,2017-05-02 17:00:00,18.0,27.9,17.4,41.0,51.45258,0.070766,12.69125708731389,1014.1606737316628,81.14206190943104,27.570747009464437,15.570484831653756
GR4,2017-05-02 18:00:00,30.8,36.4,21.2,42.0,51.45258,0.070766,11.956030990507369,1014.2969695077396,85.79759832786543,33.11682253085392,15.100600785230013
GR4,2017-05-02 19:00:00,23.7,33.1,15.6,43.0,51.45258,0.070766,10.81313071460368,1014.8164217909292,88.02644537121809,32.77557360774912,15.270311061565923
GR4,2017-05-02 20:00:00,23.4,30.0,14.8,44.0,51.45258,0.070766,9.668237333959148,1015.3387571118748,90.25529241457076,32.43382847653403,15.446179620283177
GR4,2017-05-02 21:00:00,20.1,27.4,11.3,45.0,51.45258,0.070766,8.522454020299662,1015.8613229096792,92.48610680831425,32.08936355560895,15.623168588874211
GR4,2017-05-02 22:00:00,14.1,25.8,7.8,46.0,51.45258,0.070766,7.516782445985981,1015.9273624545476,93.80887806856538,25.91056757802909,15.174187537541702
GR4,2017-05-02 23:00:00,16.2,26.5,8.1,47.0,51.45258,0.070766,6.513993909428098,1015.9984828644214,95.1336854260553,19.43427892954513,14.90893646448204
GR4,2017-05-03 00:00:00,16.2,24.9,9.1,48.0,51.45258,0.070766,5.511435849729042,1016.07051896166,96.45357364855066,12.815305005805824,14.83872326392994
GR4,2017-05-03 01:00:00,15.3,25.2,,49.0,51.45258,0.070766,5.419323267537146,1015.9793727974362,96.54879974535714,11.554246664832904,15.77077839941281
GR4,2017-05-03 02:00:00,14.5,24.3,9.7,50.0,51.45258,0.070766,5.320093723101046,1015.8893727974364,96.64203273742284,10.425454897957554,16.709950497139882
GR4,2017-05-03 03:00:00,14.8,22.2,9.7,51.0,51.45258,0.070766,5.226013790518314,1015.8011096709683,96.73611267000555,9.415585713706324,17.652236109481578
GR4,2017-05-03 04:00:00,14.7,23.1,10.7,52.0,51.45258,0.070766,5.627809910855586,1015.783376245066,95.98212649868272,12.854549195247236,18.326872275076745
GR4,2017-05-03 05:00:00,16.4,24.5,20.0,53.0,51.45258,0.070766,6.032719545807481,1015.7656428191634,95.23191329813062,16.04292372941733,19.06091773136369
GR4,2017-05-03 06:00:00,14.1,26.1,20.7,54.0,51.45258,0.070766,6.434515666144751,1015.7528285282556,94.47769664994895,18.983891577679127,19.849291613336963
GR4,2017-05-03 07:00:00,15.2,24.1,20.9,55.0,51.45258,0.070766,7.378655829373273,1015.787678916402,91.22699681764688,21.477667012166467,21.027314724744645
GR4,2017-05-03 08:00:00,12.4,17.1,20.0,56.0,51.45258,0.070766,8.329912954846,1015.8236754687724,87.97517657547098,23.706728812264963,22.242454798396533
GR4,2017-05-03 09:00:00,10.1,17.3,15.2,57.0,51.45258,0.070766,9.27313743070956,1015.8636754687724,84.72250939277808,25.70226613469629,23.48455010428169
GR4,2017-05-03 10:00:00,10.9,17.4,11.7,58.0,51.45258,0.070766,9.529356721833562,1015.8567889833872,84.76168796270852,28.183601949986784,23.78141959542168
GR4,2017-05-03 11:00:00,13.1,18.5,10.4,59.0,51.45258,0.070766,9.784729072440513,1015.8499712448496,84.79791474803527,30.596725369412443,24.122087811682416
GR4,2017-05-03 12:00:00,11.6,17.8,9.7,60.0,51.45258,0.070766,10.04117884042334,1015.8430847594644,84.83906066835657,32.9452976243982,24.49959952083064
GR4,2017-05-03 13:00:00,14.4,19.7,11.1,61.0,51.45258,0.070766,9.825233796752933,1015.8259677972202,86.76612456570702,30.874552015661457,23.26425390841423
GR4,2017-05-03 14:00:00,12.7,19.9,11.0,62.0,51.45258,0.070766,9.610366170458406,1015.8108181853668,88.69000620159495,28.579503735588396,22.058908295997817
GR4,2017-05-03 15:00:00,8.6,12.1,13.2,63.0,51.45258,0.070766,9.39950199179346,1015.7939316999816,90.61707009894538,26.02523364918448,20.899602228449726
GR4,2017-05-03 16:00:00,10.1,14.3,15.6,64.0,51.45258,0.070766,9.456046260974205,1015.798850834976,90.95076421231354,29.991151916505512,19.756351014395623
GR4,2017-05-03 17:00:00,13.8,18.2,14.4,65.0,51.45258,0.070766,9.508630075023268,1015.8048473873464,91.28649442292046,34.41280972689126,18.72316854718944
GR4,2017-05-03 18:00:00,13.9,21.4,16.4,66.0,51.45258,0.070766,9.565174344204012,1015.8079609019612,91.6230715740444,39.323723819903655,17.81428875131956
GR4,2017-05-03 19:00:00,18.2,23.2,16.3,67.0,51.45258,0.070766,9.354557880545782,1016.1928112901076,92.53060183363176,38.3834180858347,17.535133151802345
GR4,2017-05-03 20:00:00,22.7,26.8,14.4,68.0,51.45258,0.070766,9.13909102874092,1016.5808439397168,93.43298248136573,37.41430150848743,17.26227332836229
GR4,2017-05-03 21:00:00,22.1,28.9,11.6,69.0,51.45258,0.070766,8.928474565082695,1016.9656943278636,94.33854539056225,36.41937586313067,16.993416952551815
GR4,2017-05-03 22:00:00,32.2,36.9,10.9,70.0,51.45258,0.070766,8.875908767278391,1016.8048473873464,94.3781344275097,34.15328829527829,17.665761773539934
GR4,2017-05-03 23:00:00,30.6,42.3,8.5,71.0,51.45258,0.070766,8.828492581327454,1016.6419643495908,94.41863915182212,32.056310794410955,18.36213579650764
GR4,2017-05-04 00:00:00,29.7,37.2,7.1,72.0,51.45258,0.070766,8.77501109615819,1016.4811174090736,94.46225739074916,30.11706671944605,19.08562678171955
GR4,2017-05-04 01:00:00,22.8,33.6,,73.0,51.45258,0.070766,8.707894133913987,1016.2559677972204,94.68319805436728,26.22801745546001,19.057406647749456
GR4,2017-05-04 02:00:00,23.4,33.8,8.0,74.0,51.45258,0.070766,8.645926783523151,1016.0308181853668,94.89413871798536,22.346675863026384,19.117423885897345
GR4,2017-05-04 03:00:00,26.0,30.1,8.2,75.0,51.45258,0.070766,8.580777171669782,1015.8056685735136,95.11507938160346,18.512519979684868,19.26744112404524
GR4,2017-05-04 04:00:00,25.5,32.9,9.5,76.0,51.45258,0.070766,8.820298201707368,1015.6885516112694,94.8863115689819,21.970735902950445,19.378039571458707
GR4,2017-05-04 05:00:00,26.2,34.2,16.2,77.0,51.45258,0.070766,9.063779686876634,1015.5736324762746,94.65239414450696,25.37638602841172,19.56216249653934
GR4,2017-05-04 06:00:00,25.4,35.2,19.2,78.0,51.45258,0.070766,9.305268067305054,1015.4565155140303,94.42362633188536,28.706544325814995,19.807705055200486
GR4,2017-05-04 07:00:00,24.4,35.1,21.1,79.0,51.45258,0.070766,9.584968843598324,1015.499629028645,93.01409932567992,31.67487930009483,20.7269199396818
GR4,2017-05-04 08:00:00,20.5,30.2,18.9,80.0,51.45258,0.070766,9.861487358429056,1015.5447786404984,91.60349490209865,34.38414642179066,21.699274093127737
GR4,2017-05-04 09:00:00,15.4,27.8,15.4,81.0,51.45258,0.070766,10.141188134722324,1015.5928112901076,90.1910848581374,36.85184863994606,22.712705663949563
GR4,2017-05-04 10:00:00,15.6,25.3,13.2,82.0,51.45258,0.070766,10.631983566539365,1015.7659248047222,87.54092136618905,40.5969539470103,22.741551021682497
GR4,2017-05-04 11:00:00,14.8,20.9,11.9,83.0,51.45258,0.070766,11.122778998356402,1015.9459248047222,84.88652394975234,44.31764558333043,22.867282864800803
GR4,2017-05-04 12:00:00,14.2,24.5,10.7,84.0,51.45258,0.070766,11.619570982543866,1016.1219213570928,82.2343931074132,47.97992010127691,23.087248632407515
GR4,2017-05-04 13:00:00,12.4,25.7,11.3,85.0,51.45258,0.070766,11.5098702062506,1016.1899540067018,82.32064507473675,45.40658221187136,23.36832601162456
GR4,2017-05-04 14:00:00,14.5,21.7,11.9,86.0,51.45258,0.070766,11.405019818103964,1016.2599540067018,82.40197790706576,42.90079800211255,23.69743604045077
GR4,2017-05-04 15:00:00,10.5,23.8,13.1,87.0,51.45258,0.070766,11.297286392201537,1016.3311001709258,82.4882298743893,40.46876874687974,24.069043120233378
GR4,2017-05-04 16:00:00,12.8,23.9,12.2,88.0,51.45258,0.070766,10.768792788874716,1016.5811001709257,83.92052047905833,40.711823182273925,23.73314979100665
GR4,2017-05-04 17:00:00,11.2,21.0,13.9,89.0,51.45258,0.070766,10.235380050553358,1016.826249782779,85.35258060686851,40.95403067715105,23.396409521262857
GR4,2017-05-04 18:00:00,12.6,22.7,15.0,90.0,51.45258,0.070766,9.709999961841165,1017.0773959470029,86.78267338428788,41.20312465741356,23.06140612505108
GR4,2017-05-04 19:00:00,14.7,23.4,14.5,91.0,51.45258,0.070766,9.34794662645453,1017.4034354918712,86.58542217016131,41.12786330621439,22.92008802899453
GR4,2017-05-04 20:00:00,14.6,23.3,15.0,92.0,51.45258,0.070766,8.993857193829154,1017.7285851037246,86.39620360564392,41.05433882854722,22.778769932937987
GR4,2017-05-04 21:00:00,10.0,22.5,10.1,93.0,51.45258,0.070766,8.634917373057144,1018.052588551354,86.20494894388779,40.97392786549468,22.63230222502807
GR4,2017-05-04 22:00:00,11.7,19.7,8.5,94.0,51.45258,0.070766,8.78290703016841,1017.9697055135982,86.47891893722094,44.19340302783046,22.508689146013168
GR4,2017-05-04 23:00:00,10.0,18.0,7.8,95.0,51.45258,0.070766,8.932017097153455,1017.8877381632074,86.7568923781837,47.44284547580785,22.451029626870785
GR4,2017-05-05 00:00:00,10.2,18.6,8.4,96.0,51.45258,0.070766,9.083120268879345,1017.8077381632074,87.03282972190769,50.69967139537779,22.46824625022505
GR4,2017-05-05 01:00:00,9.0,17.8,,97.0,51.45258,0.070766,8.686680039097997,1017.730851677822,87.41888483425363,50.11924847998955,22.817125878510105
GR4,2017-05-05 02:00:00,7.0,21.3,14.2,98.0,51.45258,0.070766,8.290239809316649,1017.6511509015288,87.80601736397549,49.55104914620098,23.16888854455096
GR4,2017-05-05 03:00:00,8.9,16.1,8.4,99.0,51.45258,0.070766,7.895766929926139,1017.5763005133822,88.19207247632146,49.00088246202157,23.522917784689387
GR4,2017-05-05 04:00:00,7.9,17.6,20.3,100.0,51.45258,0.070766,7.980232071211402,1017.5560012896754,87.33113627083631,50.954706903333495,22.26317573967677
GR4,2017-05-05 05:00:00,9.4,15.5,24.8,101.0,51.45258,0.070766,8.062661115257923,1017.5397055135984,86.47043054220997,53.14160186676216,21.03343369466417
GR4,2017-05-05 06:00:00,9.7,18.2,20.1,102.0,51.45258,0.070766,8.150009294298986,1017.5214423871304,85.61064050094862,55.59367219639418,19.837925574139973
GR4,2017-05-05 07:00:00,6.3,20.8,15.5,103.0,51.45258,0.070766,9.305584567318515,1017.337139715794,79.51623460294267,58.94172065738349,22.739713956372
GR4,2017-05-05 08:00:00,7.5,18.8,10.9,104.0,51.45258,0.070766,10.46289671387006,1017.1479866563112,73.41494221955135,61.52668913437226,25.70488932257537
GR4,2017-05-05 09:00:00,7.3,23.0,7.9,105.0,51.45258,0.070766,11.61847198688959,1016.9667974995892,67.31856897115459,63.573352270492016,28.708140330885808
GR4,2017-05-05 10:00:00,6.6,15.5,8.5,106.0,51.45258,0.070766,12.052766920120655,1016.5184913806232,66.2696788971452,64.71197906554298,29.403718182098444
GR4,2017-05-05 11:00:00,6.5,17.7,12.1,107.0,51.45258,0.070766,12.494178815595925,1016.073298776272,65.21767530852117,65.7943788313647,30.10913430330016
GR4,2017-05-05 12:00:00,7.2,18.9,9.9,108.0,51.45258,0.070766,12.933554613832449,1015.627028754545,64.16567171989716,66.82670985033852,30.83077745373112
GR4,2017-05-05 13:00:00,10.8,18.0,7.6,109.0,51.45258,0.070766,12.560852062270364,1014.8849926573064,66.84923668818679,66.99474942179722,30.796705221094797
GR4,2017-05-05 14:00:00,10.9,20.2,7.7,110.0,51.45258,0.070766,12.18922692808416,1014.1449926573064,69.52765204462305,67.16189906024097,30.76869828767681
GR4,2017-05-05 15:00:00,10.1,18.2,9.4,111.0,51.45258,0.070766,11.818491726912912,1013.4029565600677,72.20810349829807,67.32790253446093,30.74265870464965
GR4,2017-05-05 16:00:00,9.1,18.2,10.7,112.0,51.45258,0.070766,11.028945720622186,1013.0589961049358,75.40524282044346,68.48237181013305,28.30720909099267
GR4,2017-05-05 17:00:00,11.0,17.7,11.0,113.0,51.45258,0.070766,10.237406609590618,1012.708149164419,78.60215166573005,69.85766305006906,25.88942415639023
GR4,2017-05-05 18:00:00,12.7,16.8,12.0,114.0,51.45258,0.070766,9.446944915934932,1012.3653348735112,81.80217402563125,71.51150968017143,23.487405297299382
GR4,2017-05-05 19:00:00,12.0,22.6,13.6,115.0,51.45258,0.070766,8.871879527139967,1011.9153348735108,84.04456617924777,69.4457428647218,22.42468296755514
GR4,2017-05-05 20:00:00,13.3,20.0,17.1,116.0,51.45258,0.070766,8.295008517965085,1011.4704844853642,86.29091878799596,67.18087372039237,21.391960637810897
GR4,2017-05-05 21:00:00,15.5,18.8,15.3,117.0,51.45258,0.070766,7.72108929339391,1011.0235979999788,88.53930749398292,64.68882660507607,20.396124793452028
GR4,2017-05-05 22:00:00,13.0,21.7,13.6,118.0,51.45258,0.070766,7.495067764770349,1010.4556340972176,90.00551646880857,65.22768797321389,20.05084796604236
GR4,2017-05-05 23:00:00,18.5,22.3,18.9,119.0,51.45258,0.070766,7.267053131405944,1009.8907149622232,91.47779074285252,65.78973160281421,19.705571138632692
GR4,2017-05-06 00:00:00,19.1,22.8,19.5,120.0,51.45258,0.070766,7.041031602782384,1009.322751059462,92.94999627004862,66.3708852993996,19.36233040846177
GR4,2017-05-06 01:00:00,17.7,25.5,,121.0,51.45258,0.070766,7.446328246533046,1008.84101418593,91.20454305619916,66.9136524598968,20.961237553034227
GR4,2017-05-06 02:00:00,22.3,26.4,20.9,122.0,51.45258,0.070766,7.853592240674542,1008.3562325446312,89.45597632773513,67.37683832155182,22.57014469760669
GR4,2017-05-06 03:00:00,24.2,25.9,17.9,123.0,51.45258,0.070766,8.252892332054783,1007.874495671099,87.71052311388567,67.7763706898871,24.169051842179154
GR4,2017-05-06 04:00:00,24.6,30.5,18.7,124.0,51.45258,0.070766,8.490351510503618,1007.5216126333434,88.0008231538481,66.59566738681853,24.360146497702928
GR4,2017-05-06 05:00:00,24.7,33.8,19.1,125.0,51.45258,0.070766,8.72577459171371,1007.163648730582,88.28824015605477,65.43178182228743,24.56101067636787
GR4,2017-05-06 06:00:00,30.4,33.9,19.8,126.0,51.45258,0.070766,8.963233770162548,1006.8108344396742,88.57542668140256,64.29100977237096,24.76787140740324
GR4,2017-05-06 07:00:00,31.3,36.3,15.9,127.0,51.45258,0.070766,9.693626716970329,1006.795385604114,86.08797884125146,62.05068577815474,25.491464670077143
GR4,2017-05-06 08:00:00,28.4,31.8,12.4,128.0,51.45258,0.070766,10.424019663778106,1006.779936768554,83.60538138924697,59.93624659696315,26.246204096974843
GR4,2017-05-06 09:00:00,28.7,30.9,12.9,129.0,51.45258,0.070766,11.157295648341684,1006.7616048952382,81.12278393724246,57.943638790501474,27.0389074266338
GR4,2017-05-06 10:00:00,30.6,32.2,11.8,130.0,51.45258,0.070766,12.213086700106414,1006.6032730219224,78.43440833149064,57.95529901502145,25.755136012056784
GR4,2017-05-06 11:00:00,27.6,39.0,13.2,131.0,51.45258,0.070766,13.271760789626947,1006.4429737982156,75.74694841310378,57.97248456005468,24.472211537996827
GR4,2017-05-06 12:00:00,32.4,37.1,13.1,132.0,51.45258,0.070766,14.332402229538312,1006.2797915367528,73.05834233049312,57.99208191098653,23.19132316117561
GR4,2017-05-06 13:00:00,31.8,29.9,11.3,133.0,51.45258,0.070766,14.320725624810931,1006.3986453725292,72.86397759025596,51.61902680844605,22.304241453324057
GR4,2017-05-06 14:00:00,26.4,37.0,9.8,134.0,51.45258,0.070766,14.31078589361556,1006.5115714027828,72.67050278303373,44.803055953791386,21.71501187072912
GR4,2017-05-06 15:00:00,29.7,32.7,9.6,135.0,51.45258,0.070766,14.30084616242019,1006.622461335798,72.47902108055237,37.72304889898992,21.452856219721653
GR4,2017-05-06 16:00:00,29.2,36.4,11.1,136.0,51.45258,0.070766,13.63551680431114,1007.0663960365796,75.25147591710771,33.43975743821585,19.22570494876649
GR4,2017-05-06 17:00:00,29.4,34.8,16.8,137.0,51.45258,0.070766,12.965268311207552,1007.511246424726,78.02507691788688,28.075877770008983,17.13455023018175
GR4,2017-05-06 18:00:00,28.1,34.2,13.9,138.0,51.45258,0.070766,12.30305246771313,1007.952983298258,80.79867791866603,21.2968244593773,15.236577773059532
GR4,2017-05-06 19:00:00,28.0,33.7,14.3,139.0,51.45258,0.070766,11.393463392606831,1008.5729145514102,83.0004838061578,14.839347279633182,14.490816857460086
GR4,2017-05-06 20:00:00,28.0,29.4,21.3,140.0,51.45258,0.070766,10.484951734876416,1009.1877649395566,85.20212796363866,7.765809182486006,13.95132674168465
GR4,2017-05-06 21:00:00,25.0,28.7,22.8,141.0,51.45258,0.070766,9.57536265977012,1009.8054983654594,87.40393385113045,174.84602526725544,13.639476328710602
GR4,2017-05-06 22:00:00,30.8,36.8,18.5,142.0,51.45258,0.070766,8.590162355472442,1010.1957975891656,90.02956036573812,3.295334448422452,13.283121138243365
GR4,2017-05-06 23:00:00,36.6,38.8,15.9,143.0,51.45258,0.070766,7.60411511065771,1010.5909472010194,92.65722297758457,6.523047779115548,12.969392754323083
GR4,2017-05-07 00:00:00,37.1,42.1,12.2,144.0,51.45258,0.070766,6.610950903598778,1010.9809472010191,95.2797359775776,9.89640689161348,12.696784780276586
GR4,2017-05-07 01:00:00,33.4,42.0,,145.0,51.45258,0.070766,5.906065261059492,1011.2877649395568,96.00510055192048,4.159109763395737,11.648511375669084
GR4,2017-05-07 02:00:00,34.9,37.6,15.2,146.0,51.45258,0.070766,5.200033454296419,1011.5944209480834,96.73158553613712,357.373128267518,10.741452882133272
GR4,2017-05-07 03:00:00,26.6,30.6,11.3,147.0,51.45258,0.070766,4.489151259386712,1011.901238686621,97.46203097548543,349.4736885007867,10.01073315717252
GR4,2017-05-07 04:00:00,18.1,22.0,9.0,148.0,51.45258,0.070766,5.007140916497976,1012.4032747838596,96.56828478106408,344.1711489084902,10.73814238311508
GR4,2017-05-07 05:00:00,11.4,15.7,7.5,149.0,51.45258,0.070766,5.522017058994618,1012.9052421342504,95.67568475086648,339.5769844259099,11.547561951946369
GR4,2017-05-07 06:00:00,9.4,11.7,9.5,150.0,51.45258,0.070766,6.040006716105882,1013.40924558188,94.78505207105972,335.60460779136736,12.42098496840724
GR4,2017-05-07 07:00:00,9.4,15.2,11.4,151.0,51.45258,0.070766,7.184950827353562,1013.8900925223973,90.79904011879648,338.7144099907081,12.765116653592486
GR4,2017-05-07 08:00:00,18.9,17.7,14.0,152.0,51.45258,0.070766,8.327011900845442,1014.3729068133048,86.81614168114785,341.6544684212576,13.141284436016472
GR4,2017-05-07 09:00:00,17.8,24.5,13.3,153.0,51.45258,0.070766,9.471956012093122,1014.8566367915778,82.82527934073799,344.41743564391294,13.552601830293824
GR4,2017-05-07 10:00:00,19.0,23.8,9.4,154.0,51.45258,0.070766,10.45953466799301,1015.0363375678712,79.51965337527416,348.7409896472334,13.6750213742977
GR4,2017-05-07 11:00:00,15.9,25.4,12.1,155.0,51.45258,0.070766,11.44819074126878,1015.2160383441644,76.20887779795694,352.9647156587042,13.871812336485798
GR4,2017-05-07 12:00:00,16.2,24.5,8.8,156.0,51.45258,0.070766,12.432886359412873,1015.3957391204576,72.9003687947373,357.0433523271263,14.141990282645246
GR4,2017-05-07 13:00:00,13.2,29.9,8.4,157.0,51.45258,0.070766,13.073142590621703,1015.601735672828,70.99332308121643,355.7713658090653,14.017376347525287
GR4,2017-05-07 14:00:00,22.6,26.3,7.6,158.0,51.45258,0.070766,13.712551881313487,1015.811735672828,69.08424127045683,354.47304826053454,13.90283115925324
GR4,2017-05-07 15:00:00,18.0,16.3,7.3,159.0,51.45258,0.070766,14.355921627136944,1016.0208457398132,67.1791629073268,353.1533875633765,13.795402933225391
GR4,2017-05-07 16:00:00,19.8,29.1,7.6,160.0,51.45258,0.070766,13.932895897614356,1016.1643272249822,71.21293411968608,285.96272459970004,13.530512092615128
GR4,2017-05-07 17:00:00,19.6,23.6,7.3,161.0,51.45258,0.070766,13.51383062322344,1016.3057726129128,75.24382229428957,5.533157391426014,13.42362814726402
GR4,2017-05-07 18:00:00,20.5,23.1,8.8,162.0,51.45258,0.070766,13.091951057924636,1016.4474484777022,79.27447999203426,11.820973533775485,13.479601485318696
GR4,2017-05-07 19:00:00,15.6,21.4,11.2,163.0,51.45258,0.070766,11.364680385836095,1016.9834880225704,83.92748370505582,13.516802738013196,12.35162235024944
GR4,2017-05-07 20:00:00,10.9,13.9,11.2,164.0,51.45258,0.070766,9.63148190822504,1017.5206737316628,88.58137735109236,15.505674051980916,11.245012118157556
